movieCd,title,link,image,userRating
20198291,<b>로켓맨</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181704,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181704_P35_105923.jpg,8.13
20184889,<b>어벤져스: 엔드게임</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136900,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136900_P57_104126.jpg,9.39
20188941,<b>악인전</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177967,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177967_P50_114447.jpg,7.93
20184865,<b>고질라: 킹 오브 몬스터</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137327,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137327_P17_171853.jpg,7.25
20184082,<b>걸캅스</b> 누나들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186899,https://ssl.pstatic.net/imgmovie/mdi/mit110/1868/186899_P01_111320.jpg,10.00
20199448,<b>어린 의뢰인</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180169,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P64_101528.jpg,9.01
20198597,<b>교회오빠</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183132,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183132_P05_134901.jpg,9.28
20199822,<b>더 보이</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181701,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181701_P09_111143.jpg,4.95
20199822,<b>더 보이</b> 후 하네스드 더 윈드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182051,https://ssl.pstatic.net/imgmovie/mdi/mit110/1820/182051_P01_154511.jpg,7.31
20199822,<b>더</b> 트루 어드벤처 오브 울프<b>보이</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171524,https://ssl.pstatic.net/imgmovie/mdi/mit110/1715/171524_P01_112824.jpg,0.00
20198598,<b>명탐정 피카츄</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167657,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167657_P03_163928.jpg,8.12
20198183,<b>뽀로로 극장판 보물섬 대모험</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183136,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183136_P10_134628.jpg,9.28
20197147,<b>어글리 돌</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182012,https://ssl.pstatic.net/imgmovie/mdi/mit110/1820/182012_P08_135215.jpg,9.18
20181877,<b>캡틴 마블</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132623,https://ssl.pstatic.net/imgmovie/mdi/mit110/1326/132623_P22_133853.jpg,6.74
20060347,<b>판의 미로 - 오필리아와 세 개의 열쇠</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49336,https://ssl.pstatic.net/imgmovie/mdi/mit110/0493/49336_P59_105053.jpg,7.90
20199736,<b>프렌즈: 둥지탈출</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184253,https://ssl.pstatic.net/imgmovie/mdi/mit110/1842/184253_P10_155905.jpg,8.86
20183454,<b>요로나의 저주</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180399,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180399_P00_154546.jpg,6.90
19990220,<b>노팅 힐</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24830,https://ssl.pstatic.net/imgmovie/mdi/mit110/0248/24830_P18_133358.jpg,9.07
20176103,데드 <b>돈</b> 다이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185267,https://ssl.pstatic.net/imgmovie/mdi/mit110/1852/185267_P03_110346.jpg,7.42
20176103,더러운 <b>돈</b>에 손대지 마라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181559,https://ssl.pstatic.net/imgmovie/mdi/mit110/1815/181559_P04_111412.jpg,8.50
20176103,와이 <b>돈</b> 유 저스트 다이!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186489,https://ssl.pstatic.net/imgmovie/mdi/mit110/1864/186489_P01_112218.jpg,0.00
20176103,프로그레스 인 더 밸리 오브 더 피플 후 <b>돈</b> 노우,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183245,https://ssl.pstatic.net/imgmovie/mdi/mit110/1832/183245_P01_111438.jpg,0.00
20185406,<b>헬보이</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164200,https://ssl.pstatic.net/imgmovie/mdi/mit110/1642/164200_P05_105455.jpg,6.88
20182501,<b>왓칭</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173667,https://ssl.pstatic.net/imgmovie/mdi/mit110/1736/173667_P27_101947.jpg,5.30
20198844,"<b>마더</b>, <b>아이</b> <b>엠</b> 서포케이팅. 디스 이즈 마이 라스트 필름 어바 어바웃 유.",https://movie.naver.com/movie/bi/mi/basic.nhn?code=183063,https://ssl.pstatic.net/imgmovie/mdi/mit110/1830/183063_P01_142452.jpg,0.00
20196244,<b>샤잠</b>!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140649,https://ssl.pstatic.net/imgmovie/mdi/mit110/1406/140649_P11_111034.jpg,5.84
20185352,<b>어스</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181414,https://ssl.pstatic.net/imgmovie/mdi/mit110/1814/181414_P24_174349.jpg,6.82
20185352,먼지의 세계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183070,https://ssl.pstatic.net/imgmovie/mdi/mit110/1830/183070_P01_105147.jpg,0.00
20185352,애즈 더 <b>어스</b> 턴즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185350,https://ssl.pstatic.net/imgmovie/mdi/mit110/1853/185350_P01_163124.jpg,0.00
20185352,더 디스턴스 비트윈 <b>어스</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187399,https://ssl.pstatic.net/imgmovie/mdi/mit110/1873/187399_P01_175019.png,0.00
20185352,파 프롬 <b>어스</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183069,https://ssl.pstatic.net/imgmovie/mdi/mit110/1830/183069_P01_112200.jpg,0.00
20185352,왓 윌 비컴 오브 <b>어스</b>,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185125,https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185125_P01_111953.jpg,0.00
